Epi : 8659, Steps : 313/1988582, Reward : 290
Epi : 8660, Steps : 1000/1989582, Reward : 979
Epi : 8661, Steps : 416/1989998, Reward : 393
Epi : 8662, Steps : 1000/1990998, Reward : 979
Epi : 8663, Steps : 777/1991775, Reward : 754
Epi : 8664, Steps : 271/1992046, Reward : 248
Epi : 8665, Steps : 1000/1993046, Reward : 979
Epi : 8666, Steps : 1000/1994046, Reward : 979
Epi : 8667, Steps : 1000/1995046, Reward : 979
Epi : 8668, Steps : 811/1995857, Reward : 788
Epi : 8669, Steps : 86/1995943, Reward : 63
Epi : 8670, Steps : 1000/1996943, Reward : 979
Epi : 8671, Steps : 1000/1997943, Reward : 979
Epi : 8672, Steps : 1000/1998943, Reward : 979
Epi : 8673, Steps : 196/1999139, Reward : 173
Epi : 8674, Steps : 537/1999676, Reward : 514
Epi : 8675, Steps : 181/1999857, Reward : 158
Epi : 8676, Steps : 108/1999965, Reward : 85
Epi : 8677, Steps : 899/2000864, Reward : 876
Epi : 8678, Steps : 921/2001785, Reward : 898
Epi : 8679, Steps : 1000/2002785, Reward : 979
Epi : 8680, Steps : 196/2002981, Reward : 173
Epi : 8681, Steps : 1000/2003981, Reward : 979
Epi : 8682, Steps : 85/2004066, Reward : 62
Epi : 8683, Steps : 1000/2005066, Reward : 979
Epi : 8684, Steps : 613/2005679, Reward : 590
Epi : 8685, Steps : 445/2006124, Reward : 422
Epi : 8686, Steps : 1000/2007124, Reward : 979
Epi : 8687, Steps : 548/2007672, Reward : 525
Epi : 8688, Steps : 1000/2008672, Reward : 979
Epi : 8689, Steps : 613/2009285, Reward : 590
Epi : 8690, Steps : 709/2009994, Reward : 686
Epi : 8691, Steps : 41/2010035, Reward : 18
Epi : 8692, Steps : 195/2010230, Reward : 172
Epi : 8693, Steps : 41/2010271, Reward : 18
Epi : 8694, Steps : 547/2010818, Reward : 524
Epi : 8695, Steps : 812/2011630, Reward : 789
Epi : 8696, Steps : 141/2011771, Reward : 118
Epi : 8697, Steps : 1000/2012771, Reward : 979
Epi : 8698, Steps : 63/2012834, Reward : 40
Epi : 8699, Steps : 1000/2013834, Reward : 979
Epi : 8700, Steps : 1000/2014834, Reward : 979
Epi : 8701, Steps : 581/2015415, Reward : 558
Epi : 8702, Steps : 119/2015534, Reward : 96
Epi : 8703, Steps : 481/2016015, Reward : 458
Epi : 8704, Steps : 173/2016188, Reward : 150
Epi : 8705, Steps : 159/2016347, Reward : 136
Epi : 8706, Steps : 117/2016464, Reward : 94
Epi : 8707, Steps : 438/2016902, Reward : 415
Epi : 8708, Steps : 856/2017758, Reward : 833
Epi : 8709, Steps : 174/2017932, Reward : 151
Epi : 8710, Steps : 1000/2018932, Reward : 979
Epi : 8711, Steps : 1000/2019932, Reward : 979
Epi : 8712, Steps : 687/2020619, Reward : 664
Epi : 8713, Steps : 437/2021056, Reward : 414
Epi : 8714, Steps : 591/2021647, Reward : 568
Epi : 8715, Steps : 86/2021733, Reward : 63
Epi : 8716, Steps : 181/2021914, Reward : 158
Epi : 8717, Steps : 1000/2022914, Reward : 979
Epi : 8718, Steps : 1000/2023914, Reward : 979
Epi : 8719, Steps : 504/2024418, Reward : 481
Epi : 8720, Steps : 1000/2025418, Reward : 979
Epi : 8721, Steps : 1000/2026418, Reward : 979
Epi : 8722, Steps : 401/2026819, Reward : 378
Epi : 8723, Steps : 85/2026904, Reward : 62
Epi : 8724, Steps : 548/2027452, Reward : 525
Epi : 8725, Steps : 503/2027955, Reward : 480
Epi : 8726, Steps : 1000/2028955, Reward : 979
Epi : 8727, Steps : 174/2029129, Reward : 151
Epi : 8728, Steps : 423/2029552, Reward : 400
Epi : 8729, Steps : 137/2029689, Reward : 114
Epi : 8730, Steps : 1000/2030689, Reward : 979
Epi : 8731, Steps : 291/2030980, Reward : 268
Epi : 8732, Steps : 1000/2031980, Reward : 979
Epi : 8733, Steps : 115/2032095, Reward : 92
Epi : 8734, Steps : 195/2032290, Reward : 172
Epi : 8735, Steps : 335/2032625, Reward : 312
Epi : 8736, Steps : 151/2032776, Reward : 128
Epi : 8737, Steps : 129/2032905, Reward : 106
Epi : 8738, Steps : 305/2033210, Reward : 282
Epi : 8739, Steps : 129/2033339, Reward : 106
Epi : 8740, Steps : 1000/2034339, Reward : 979
Epi : 8741, Steps : 1000/2035339, Reward : 979
Epi : 8742, Steps : 394/2035733, Reward : 371
Epi : 8743, Steps : 174/2035907, Reward : 151
Epi : 8744, Steps : 261/2036168, Reward : 238
Epi : 8745, Steps : 1000/2037168, Reward : 979
Epi : 8746, Steps : 863/2038031, Reward : 840
Epi : 8747, Steps : 437/2038468, Reward : 414
Epi : 8748, Steps : 1000/2039468, Reward : 979
Epi : 8749, Steps : 1000/2040468, Reward : 979
Epi : 8750, Steps : 1000/2041468, Reward : 979
Epi : 8751, Steps : 416/2041884, Reward : 393
Epi : 8752, Steps : 504/2042388, Reward : 481
Epi : 8753, Steps : 284/2042672, Reward : 261
Epi : 8754, Steps : 266/2042938, Reward : 243
Epi : 8755, Steps : 41/2042979, Reward : 18
Epi : 8756, Steps : 152/2043131, Reward : 129
Epi : 8757, Steps : 569/2043700, Reward : 546
Epi : 8758, Steps : 878/2044578, Reward : 855
Epi : 8759, Steps : 1000/2045578, Reward : 979
Epi : 8760, Steps : 239/2045817, Reward : 216
Epi : 8761, Steps : 291/2046108, Reward : 268
Epi : 8762, Steps : 1000/2047108, Reward : 979
Epi : 8763, Steps : 1000/2048108, Reward : 979
Epi : 8764, Steps : 459/2048567, Reward : 436
Epi : 8765, Steps : 173/2048740, Reward : 150
Epi : 8766, Steps : 482/2049222, Reward : 459
Epi : 8767, Steps : 335/2049557, Reward : 312
Epi : 8768, Steps : 1000/2050557, Reward : 979
Epi : 8769, Steps : 212/2050769, Reward : 189
Epi : 8770, Steps : 1000/2051769, Reward : 979
Epi : 8771, Steps : 247/2052016, Reward : 224
Epi : 8772, Steps : 438/2052454, Reward : 415
Epi : 8773, Steps : 635/2053089, Reward : 612
Epi : 8774, Steps : 630/2053719, Reward : 607
Epi : 8775, Steps : 344/2054063, Reward : 321
Epi : 8776, Steps : 366/2054429, Reward : 343
Epi : 8777, Steps : 256/2054685, Reward : 233
Epi : 8778, Steps : 445/2055130, Reward : 422
Epi : 8779, Steps : 239/2055369, Reward : 216
Epi : 8780, Steps : 1000/2056369, Reward : 979
Epi : 8781, Steps : 64/2056433, Reward : 41
Epi : 8782, Steps : 481/2056914, Reward : 458
Epi : 8783, Steps : 129/2057043, Reward : 106
Epi : 8784, Steps : 129/2057172, Reward : 106
Epi : 8785, Steps : 1000/2058172, Reward : 979
Epi : 8786, Steps : 635/2058807, Reward : 612
Epi : 8787, Steps : 687/2059494, Reward : 664
Epi : 8788, Steps : 284/2059778, Reward : 261
Epi : 8789, Steps : 1000/2060778, Reward : 979
Epi : 8790, Steps : 1000/2061778, Reward : 979
Epi : 8791, Steps : 1000/2062778, Reward : 979
Epi : 8792, Steps : 85/2062863, Reward : 62
Epi : 8793, Steps : 1000/2063863, Reward : 979
Epi : 8794, Steps : 159/2064022, Reward : 136
Epi : 8795, Steps : 1000/2065022, Reward : 979
Epi : 8796, Steps : 107/2065129, Reward : 84
Epi : 8797, Steps : 1000/2066129, Reward : 979
Epi : 8798, Steps : 1000/2067129, Reward : 979
Epi : 8799, Steps : 724/2067853, Reward : 701
Epi : 8800, Steps : 328/2068181, Reward : 305
Epi : 8801, Steps : 569/2068750, Reward : 546
Epi : 8802, Steps : 393/2069143, Reward : 370
Epi : 8803, Steps : 151/2069294, Reward : 128
Epi : 8804, Steps : 151/2069445, Reward : 128
Epi : 8805, Steps : 42/2069487, Reward : 19
Epi : 8806, Steps : 349/2069836, Reward : 326
Epi : 8807, Steps : 482/2070318, Reward : 459
Epi : 8808, Steps : 1000/2071318, Reward : 979
Epi : 8809, Steps : 261/2071579, Reward : 238
Epi : 8810, Steps : 1000/2072579, Reward : 979
Epi : 8811, Steps : 217/2072796, Reward : 194
Epi : 8812, Steps : 349/2073145, Reward : 326
Epi : 8813, Steps : 415/2073560, Reward : 392
Epi : 8814, Steps : 614/2074174, Reward : 591
Epi : 8815, Steps : 371/2074545, Reward : 348
Epi : 8816, Steps : 63/2074608, Reward : 40
Epi : 8817, Steps : 195/2074803, Reward : 172
Epi : 8818, Steps : 481/2075284, Reward : 458
Epi : 8819, Steps : 291/2075575, Reward : 268
Epi : 8820, Steps : 291/2075866, Reward : 268
Epi : 8821, Steps : 1000/2076866, Reward : 979
Epi : 8822, Steps : 354/2077220, Reward : 331
Epi : 8823, Steps : 1000/2078220, Reward : 979
Epi : 8824, Steps : 503/2078723, Reward : 480
Epi : 8825, Steps : 41/2078764, Reward : 18
Epi : 8826, Steps : 284/2079048, Reward : 261
Epi : 8827, Steps : 196/2079244, Reward : 173
Epi : 8828, Steps : 159/2079403, Reward : 136
Epi : 8829, Steps : 423/2079826, Reward : 400
Epi : 8830, Steps : 269/2080095, Reward : 246
Epi : 8831, Steps : 816/2080911, Reward : 793
Epi : 8832, Steps : 621/2081532, Reward : 598
Epi : 8833, Steps : 379/2081911, Reward : 356
Epi : 8834, Steps : 1000/2082911, Reward : 979
Epi : 8835, Steps : 1000/2083911, Reward : 979
Epi : 8836, Steps : 1000/2084911, Reward : 979
Epi : 8837, Steps : 327/2085238, Reward : 304
Epi : 8838, Steps : 266/2085504, Reward : 243
Epi : 8839, Steps : 313/2085817, Reward : 290
Epi : 8840, Steps : 130/2085947, Reward : 107
Epi : 8841, Steps : 1000/2086947, Reward : 979
Epi : 8842, Steps : 271/2087218, Reward : 248
Epi : 8843, Steps : 1000/2088218, Reward : 979
Epi : 8844, Steps : 328/2088546, Reward : 305
Epi : 8845, Steps : 217/2088763, Reward : 194
Epi : 8846, Steps : 1000/2089763, Reward : 979
Epi : 8847, Steps : 731/2090494, Reward : 708
Epi : 8848, Steps : 284/2090778, Reward : 261
Epi : 8849, Steps : 772/2091550, Reward : 749
Epi : 8850, Steps : 240/2091790, Reward : 217
Epi : 8851, Steps : 438/2092228, Reward : 415
Epi : 8852, Steps : 724/2092952, Reward : 701
Epi : 8853, Steps : 900/2093852, Reward : 877
Epi : 8854, Steps : 41/2093893, Reward : 18
Epi : 8855, Steps : 1000/2094893, Reward : 979
Epi : 8856, Steps : 767/2095660, Reward : 744
Epi : 8857, Steps : 525/2096185, Reward : 502
Epi : 8858, Steps : 1000/2097185, Reward : 979
Epi : 8859, Steps : 85/2097270, Reward : 62
Epi : 8860, Steps : 1000/2098270, Reward : 979
Epi : 8861, Steps : 129/2098399, Reward : 106
Epi : 8862, Steps : 1000/2099399, Reward : 979
Epi : 8863, Steps : 723/2100122, Reward : 700
Epi : 8864, Steps : 547/2100669, Reward : 524
Epi : 8865, Steps : 1000/2101669, Reward : 979
Epi : 8866, Steps : 203/2101872, Reward : 180
Epi : 8867, Steps : 548/2102420, Reward : 525
Epi : 8868, Steps : 1000/2103420, Reward : 979
Epi : 8869, Steps : 943/2104363, Reward : 920
Epi : 8870, Steps : 317/2104680, Reward : 294
Epi : 8871, Steps : 423/2105103, Reward : 400
Epi : 8872, Steps : 75/2105178, Reward : 52
Epi : 8873, Steps : 489/2105667, Reward : 466
Epi : 8874, Steps : 599/2106266, Reward : 576
Epi : 8875, Steps : 115/2106381, Reward : 92
Epi : 8876, Steps : 119/2106500, Reward : 96
Epi : 8877, Steps : 1000/2107500, Reward : 979
Epi : 8878, Steps : 559/2108059, Reward : 536
Epi : 8879, Steps : 635/2108694, Reward : 612
Epi : 8880, Steps : 90/2108784, Reward : 67
Epi : 8881, Steps : 185/2108969, Reward : 162
Epi : 8882, Steps : 911/2109880, Reward : 888
Epi : 8883, Steps : 207/2110087, Reward : 184
Epi : 8884, Steps : 64/2110151, Reward : 41
Epi : 8885, Steps : 217/2110368, Reward : 194
Epi : 8886, Steps : 41/2110409, Reward : 18
Epi : 8887, Steps : 361/2110770, Reward : 338
Epi : 8888, Steps : 1000/2111770, Reward : 979
Epi : 8889, Steps : 1000/2112770, Reward : 979
Epi : 8890, Steps : 51/2112821, Reward : 28
Epi : 8891, Steps : 547/2113368, Reward : 524
Epi : 8892, Steps : 283/2113651, Reward : 260
Epi : 8893, Steps : 130/2113781, Reward : 107
Epi : 8894, Steps : 746/2114527, Reward : 723
Epi : 8895, Steps : 621/2115148, Reward : 598
Epi : 8896, Steps : 262/2115410, Reward : 239
Epi : 8897, Steps : 1000/2116410, Reward : 979
Epi : 8898, Steps : 262/2116672, Reward : 239
Epi : 8899, Steps : 1000/2117672, Reward : 979
Epi : 8900, Steps : 1000/2118672, Reward : 979
Epi : 8901, Steps : 401/2119073, Reward : 378
Epi : 8902, Steps : 137/2119210, Reward : 114
Epi : 8903, Steps : 856/2120066, Reward : 833
Epi : 8904, Steps : 1000/2121066, Reward : 979
Epi : 8905, Steps : 1000/2122066, Reward : 979
Epi : 8906, Steps : 1000/2123066, Reward : 979
Epi : 8907, Steps : 1000/2124066, Reward : 979
Epi : 8908, Steps : 1000/2125066, Reward : 979
Epi : 8909, Steps : 931/2125997, Reward : 908
Epi : 8910, Steps : 745/2126742, Reward : 722
Epi : 8911, Steps : 350/2127092, Reward : 327
Epi : 8912, Steps : 68/2127160, Reward : 45
Epi : 8913, Steps : 1000/2128160, Reward : 979
Epi : 8914, Steps : 669/2128829, Reward : 646
Epi : 8915, Steps : 922/2129751, Reward : 899
Epi : 8916, Steps : 332/2130083, Reward : 309
Epi : 8917, Steps : 684/2130767, Reward : 661
Epi : 8918, Steps : 680/2131447, Reward : 657
Epi : 8919, Steps : 41/2131488, Reward : 18
Epi : 8920, Steps : 508/2131996, Reward : 485
Epi : 8921, Steps : 354/2132350, Reward : 331
Epi : 8922, Steps : 203/2132553, Reward : 180
Epi : 8923, Steps : 680/2133233, Reward : 657
Epi : 8924, Steps : 115/2133348, Reward : 92
Epi : 8925, Steps : 548/2133896, Reward : 525
Epi : 8926, Steps : 423/2134319, Reward : 400
Epi : 8927, Steps : 240/2134559, Reward : 217
Epi : 8928, Steps : 174/2134733, Reward : 151
Epi : 8929, Steps : 679/2135412, Reward : 656
Epi : 8930, Steps : 141/2135553, Reward : 118
Epi : 8931, Steps : 283/2135836, Reward : 260
Epi : 8932, Steps : 85/2135921, Reward : 62
Epi : 8933, Steps : 73/2135994, Reward : 50
Epi : 8934, Steps : 657/2136651, Reward : 634
Epi : 8935, Steps : 613/2137264, Reward : 590
Epi : 8936, Steps : 1000/2138264, Reward : 979
Epi : 8937, Steps : 107/2138371, Reward : 84
Epi : 8938, Steps : 635/2139006, Reward : 612
Epi : 8939, Steps : 464/2139470, Reward : 441
Epi : 8940, Steps : 1000/2140470, Reward : 979
Epi : 8941, Steps : 504/2140974, Reward : 481
Epi : 8942, Steps : 218/2141192, Reward : 195
Epi : 8943, Steps : 1000/2142192, Reward : 979
Epi : 8944, Steps : 240/2142432, Reward : 217
Epi : 8945, Steps : 711/2143143, Reward : 688
Epi : 8946, Steps : 1000/2144143, Reward : 979
Epi : 8947, Steps : 328/2144471, Reward : 305
Epi : 8948, Steps : 657/2145128, Reward : 634
Epi : 8949, Steps : 49/2145177, Reward : 26
Epi : 8950, Steps : 423/2145600, Reward : 400
Epi : 8951, Steps : 19/2145619, Reward : -1
Epi : 8952, Steps : 19/2145638, Reward : -1
Epi : 8953, Steps : 19/2145657, Reward : -1
Epi : 8954, Steps : 19/2145676, Reward : -1
Epi : 8955, Steps : 1000/2146676, Reward : 979
Epi : 8956, Steps : 137/2146813, Reward : 114
Epi : 8957, Steps : 225/2147038, Reward : 202
Epi : 8958, Steps : 1000/2148038, Reward : 979
Epi : 8959, Steps : 90/2148128, Reward : 67
Epi : 8960, Steps : 401/2148529, Reward : 378
Epi : 8961, Steps : 379/2148908, Reward : 356
Epi : 8962, Steps : 115/2149023, Reward : 92
Epi : 8963, Steps : 203/2149226, Reward : 180
Epi : 8964, Steps : 533/2149759, Reward : 510
Epi : 8965, Steps : 548/2150307, Reward : 525
Epi : 8966, Steps : 350/2150657, Reward : 327
Epi : 8967, Steps : 203/2150860, Reward : 180
Epi : 8968, Steps : 427/2151287, Reward : 404
Epi : 8969, Steps : 992/2152279, Reward : 969
Epi : 8970, Steps : 1000/2153279, Reward : 979
Epi : 8971, Steps : 196/2153475, Reward : 173
Epi : 8972, Steps : 64/2153539, Reward : 41
Epi : 8973, Steps : 174/2153713, Reward : 151
Epi : 8974, Steps : 977/2154690, Reward : 954
Epi : 8975, Steps : 306/2154996, Reward : 283
Epi : 8976, Steps : 1000/2155996, Reward : 979
Epi : 8977, Steps : 269/2156265, Reward : 246
Epi : 8978, Steps : 90/2156355, Reward : 67
Epi : 8979, Steps : 49/2156404, Reward : 26
Epi : 8980, Steps : 1000/2157404, Reward : 979
Epi : 8981, Steps : 943/2158347, Reward : 920
Epi : 8982, Steps : 877/2159224, Reward : 854
Epi : 8983, Steps : 992/2160216, Reward : 969
Epi : 8984, Steps : 679/2160895, Reward : 656
Epi : 8985, Steps : 591/2161486, Reward : 568
Epi : 8986, Steps : 772/2162258, Reward : 749
Epi : 8987, Steps : 1000/2163258, Reward : 979
Epi : 8988, Steps : 621/2163879, Reward : 598
Epi : 8989, Steps : 1000/2164879, Reward : 979
Epi : 8990, Steps : 64/2164943, Reward : 41
Epi : 8991, Steps : 1000/2165943, Reward : 979
Epi : 8992, Steps : 1000/2166943, Reward : 979
Epi : 8993, Steps : 1000/2167943, Reward : 979
Epi : 8994, Steps : 350/2168293, Reward : 327
Epi : 8995, Steps : 130/2168423, Reward : 107
Epi : 8996, Steps : 614/2169037, Reward : 591
Epi : 8997, Steps : 1000/2170037, Reward : 979
Epi : 8998, Steps : 515/2170552, Reward : 492
Epi : 8999, Steps : 1000/2171552, Reward : 979
Epi : 9000, Steps : 513/2172065, Reward : 490
Epi : 9001, Steps : 503/2172568, Reward : 480
Epi : 9002, Steps : 929/2173497, Reward : 906
Epi : 9003, Steps : 684/2174181, Reward : 661
Epi : 9004, Steps : 306/2174487, Reward : 283
Epi : 9005, Steps : 1000/2175487, Reward : 979
Epi : 9006, Steps : 371/2175858, Reward : 348
Epi : 9007, Steps : 525/2176383, Reward : 502
Epi : 9008, Steps : 767/2177150, Reward : 744
Epi : 9009, Steps : 283/2177433, Reward : 260
Epi : 9010, Steps : 90/2177523, Reward : 67
Epi : 9011, Steps : 107/2177630, Reward : 84
Epi : 9012, Steps : 161/2177791, Reward : 138
Epi : 9013, Steps : 218/2178009, Reward : 195
Epi : 9014, Steps : 481/2178490, Reward : 458
Epi : 9015, Steps : 1000/2179490, Reward : 979
Epi : 9016, Steps : 420/2179910, Reward : 397
Epi : 9017, Steps : 1000/2180910, Reward : 979
Epi : 9018, Steps : 988/2181898, Reward : 965
Epi : 9019, Steps : 1000/2182898, Reward : 979
Epi : 9020, Steps : 867/2183765, Reward : 844
Epi : 9021, Steps : 305/2184070, Reward : 282
Epi : 9022, Steps : 1000/2185070, Reward : 979
Epi : 9023, Steps : 315/2185385, Reward : 292
Epi : 9024, Steps : 511/2185896, Reward : 488
Epi : 9025, Steps : 159/2186055, Reward : 136
Epi : 9026, Steps : 481/2186536, Reward : 458
Epi : 9027, Steps : 657/2187193, Reward : 634
Epi : 9028, Steps : 1000/2188193, Reward : 979
Epi : 9029, Steps : 1000/2189193, Reward : 979
Epi : 9030, Steps : 1000/2190193, Reward : 979
Epi : 9031, Steps : 1000/2191193, Reward : 979
Epi : 9032, Steps : 877/2192070, Reward : 854
Epi : 9033, Steps : 1000/2193070, Reward : 979
Epi : 9034, Steps : 1000/2194070, Reward : 979
Epi : 9035, Steps : 119/2194189, Reward : 96
Epi : 9036, Steps : 1000/2195189, Reward : 979
Epi : 9037, Steps : 706/2195895, Reward : 683
Epi : 9038, Steps : 1000/2196895, Reward : 979
Epi : 9039, Steps : 635/2197530, Reward : 612
Epi : 9040, Steps : 129/2197659, Reward : 106
Epi : 9041, Steps : 93/2197752, Reward : 70
Epi : 9042, Steps : 416/2198168, Reward : 393
Epi : 9043, Steps : 1000/2199168, Reward : 979
Epi : 9044, Steps : 379/2199547, Reward : 356
Epi : 9045, Steps : 1000/2200547, Reward : 979
Epi : 9046, Steps : 335/2200882, Reward : 312
Epi : 9047, Steps : 239/2201121, Reward : 216
Epi : 9048, Steps : 178/2201299, Reward : 155
Epi : 9049, Steps : 445/2201744, Reward : 422
Epi : 9050, Steps : 1000/2202744, Reward : 979
Epi : 9051, Steps : 643/2203387, Reward : 620
Epi : 9052, Steps : 555/2203942, Reward : 532
Epi : 9053, Steps : 90/2204032, Reward : 67
Epi : 9054, Steps : 196/2204228, Reward : 173
Epi : 9055, Steps : 1000/2205228, Reward : 979
Epi : 9056, Steps : 1000/2206228, Reward : 979
Epi : 9057, Steps : 152/2206380, Reward : 129
Epi : 9058, Steps : 129/2206509, Reward : 106
Epi : 9059, Steps : 200/2206709, Reward : 177
Epi : 9060, Steps : 107/2206816, Reward : 84
Epi : 9061, Steps : 393/2207209, Reward : 370
Epi : 9062, Steps : 570/2207779, Reward : 547
Epi : 9063, Steps : 41/2207820, Reward : 18
Epi : 9064, Steps : 85/2207905, Reward : 62
Epi : 9065, Steps : 459/2208364, Reward : 436
Epi : 9066, Steps : 93/2208457, Reward : 70
Epi : 9067, Steps : 354/2208811, Reward : 331
Epi : 9068, Steps : 1000/2209811, Reward : 979
Epi : 9069, Steps : 1000/2210811, Reward : 979
Epi : 9070, Steps : 49/2210860, Reward : 26
Epi : 9071, Steps : 372/2211232, Reward : 349
Epi : 9072, Steps : 569/2211801, Reward : 546
Epi : 9073, Steps : 1000/2212801, Reward : 979
Epi : 9074, Steps : 163/2212964, Reward : 140
Epi : 9075, Steps : 445/2213409, Reward : 422
Epi : 9076, Steps : 570/2213979, Reward : 547
Epi : 9077, Steps : 955/2214934, Reward : 932
Epi : 9078, Steps : 159/2215093, Reward : 136
Epi : 9079, Steps : 273/2215366, Reward : 250
Epi : 9080, Steps : 1000/2216366, Reward : 979
Epi : 9081, Steps : 1000/2217366, Reward : 979
Epi : 9082, Steps : 200/2217566, Reward : 177
Epi : 9083, Steps : 723/2218289, Reward : 700
Epi : 9084, Steps : 591/2218880, Reward : 568
Epi : 9085, Steps : 328/2219208, Reward : 305
Epi : 9086, Steps : 481/2219689, Reward : 458
Epi : 9087, Steps : 137/2219826, Reward : 114
Epi : 9088, Steps : 269/2220095, Reward : 246
Epi : 9089, Steps : 247/2220342, Reward : 224
Epi : 9090, Steps : 107/2220449, Reward : 84
Epi : 9091, Steps : 327/2220776, Reward : 304
Epi : 9092, Steps : 41/2220817, Reward : 18
Epi : 9093, Steps : 1000/2221817, Reward : 979
Epi : 9094, Steps : 1000/2222817, Reward : 979
Epi : 9095, Steps : 555/2223372, Reward : 532
Epi : 9096, Steps : 332/2223704, Reward : 309
Epi : 9097, Steps : 159/2223863, Reward : 136
Epi : 9098, Steps : 767/2224630, Reward : 744
Epi : 9099, Steps : 504/2225134, Reward : 481
Epi : 9100, Steps : 570/2225704, Reward : 547
Epi : 9101, Steps : 322/2226026, Reward : 299
Epi : 9102, Steps : 26/2226052, Reward : 3
Epi : 9103, Steps : 1000/2227052, Reward : 979
Epi : 9104, Steps : 1000/2228052, Reward : 979
Epi : 9105, Steps : 437/2228489, Reward : 414
Epi : 9106, Steps : 970/2229459, Reward : 947
Epi : 9107, Steps : 181/2229640, Reward : 158
Epi : 9108, Steps : 161/2229801, Reward : 138
Epi : 9109, Steps : 306/2230107, Reward : 283
Epi : 9110, Steps : 469/2230576, Reward : 446
Epi : 9111, Steps : 93/2230669, Reward : 70
Epi : 9112, Steps : 328/2230997, Reward : 305
Epi : 9113, Steps : 645/2231642, Reward : 622
Epi : 9114, Steps : 398/2232040, Reward : 375
Epi : 9115, Steps : 239/2232279, Reward : 216
Epi : 9116, Steps : 107/2232386, Reward : 84
Epi : 9117, Steps : 262/2232648, Reward : 239
Epi : 9118, Steps : 161/2232809, Reward : 138
Epi : 9119, Steps : 354/2233163, Reward : 331
Epi : 9120, Steps : 403/2233566, Reward : 380
Epi : 9121, Steps : 425/2233991, Reward : 402
Epi : 9122, Steps : 1000/2234991, Reward : 979
Epi : 9123, Steps : 372/2235363, Reward : 349
Epi : 9124, Steps : 317/2235680, Reward : 294
Epi : 9125, Steps : 723/2236403, Reward : 700
Epi : 9126, Steps : 503/2236906, Reward : 480
Epi : 9127, Steps : 767/2237673, Reward : 744
Epi : 9128, Steps : 882/2238555, Reward : 859
Epi : 9129, Steps : 1000/2239555, Reward : 979
Epi : 9130, Steps : 173/2239728, Reward : 150
Epi : 9131, Steps : 41/2239769, Reward : 18
Epi : 9132, Steps : 173/2239942, Reward : 150
Epi : 9133, Steps : 218/2240160, Reward : 195
Epi : 9134, Steps : 108/2240268, Reward : 85
Epi : 9135, Steps : 107/2240375, Reward : 84
Epi : 9136, Steps : 195/2240570, Reward : 172
Epi : 9137, Steps : 107/2240677, Reward : 84
Epi : 9138, Steps : 41/2240718, Reward : 18
Epi : 9139, Steps : 995/2241713, Reward : 972
Epi : 9140, Steps : 244/2241957, Reward : 221
Epi : 9141, Steps : 464/2242421, Reward : 441
Epi : 9142, Steps : 239/2242660, Reward : 216
Epi : 9143, Steps : 493/2243153, Reward : 470
Epi : 9144, Steps : 878/2244031, Reward : 855
Epi : 9145, Steps : 317/2244348, Reward : 294
Epi : 9146, Steps : 1000/2245348, Reward : 979
Epi : 9147, Steps : 1000/2246348, Reward : 979
Epi : 9148, Steps : 217/2246565, Reward : 194
Epi : 9149, Steps : 349/2246914, Reward : 326
Epi : 9150, Steps : 885/2247799, Reward : 862
Epi : 9151, Steps : 724/2248523, Reward : 701
Epi : 9152, Steps : 349/2248872, Reward : 326
Epi : 9153, Steps : 71/2248943, Reward : 48
Epi : 9154, Steps : 93/2249036, Reward : 70
Epi : 9155, Steps : 284/2249320, Reward : 261
Epi : 9156, Steps : 1000/2250320, Reward : 979
Epi : 9157, Steps : 349/2250669, Reward : 326
Epi : 9158, Steps : 1000/2251669, Reward : 979
Epi : 9159, Steps : 863/2252532, Reward : 840
Epi : 9160, Steps : 767/2253299, Reward : 744
Epi : 9161, Steps : 42/2253341, Reward : 19
Epi : 9162, Steps : 415/2253756, Reward : 392
Epi : 9163, Steps : 173/2253929, Reward : 150
Epi : 9164, Steps : 689/2254618, Reward : 666
Epi : 9165, Steps : 64/2254682, Reward : 41
Epi : 9166, Steps : 709/2255391, Reward : 686
Epi : 9167, Steps : 1000/2256391, Reward : 979
Epi : 9168, Steps : 449/2256840, Reward : 426
Epi : 9169, Steps : 1000/2257840, Reward : 979
Epi : 9170, Steps : 511/2258351, Reward : 488
Epi : 9171, Steps : 425/2258776, Reward : 402
Epi : 9172, Steps : 173/2258949, Reward : 150
Epi : 9173, Steps : 217/2259166, Reward : 194
Epi : 9174, Steps : 1000/2260166, Reward : 979
Epi : 9175, Steps : 504/2260670, Reward : 481
Epi : 9176, Steps : 794/2261464, Reward : 771
Epi : 9177, Steps : 35/2261499, Reward : 12
Epi : 9178, Steps : 1000/2262499, Reward : 979
Epi : 9179, Steps : 533/2263032, Reward : 510
Epi : 9180, Steps : 41/2263073, Reward : 18
Epi : 9181, Steps : 261/2263334, Reward : 238
Epi : 9182, Steps : 834/2264168, Reward : 811
Epi : 9183, Steps : 1000/2265168, Reward : 979
Epi : 9184, Steps : 577/2265745, Reward : 554
Epi : 9185, Steps : 1000/2266745, Reward : 979
Epi : 9186, Steps : 284/2267029, Reward : 261
Epi : 9187, Steps : 393/2267422, Reward : 370
Epi : 9188, Steps : 305/2267727, Reward : 282
Epi : 9189, Steps : 1000/2268727, Reward : 979
Epi : 9190, Steps : 481/2269208, Reward : 458
Epi : 9191, Steps : 293/2269501, Reward : 270
